""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","6"

"Time (s)","Load (lbf)","Crosshead (in)"
193.800,187,0.381
194.000,187,0.381
194.200,187,0.382
194.400,188,0.382
194.600,188,0.383
194.800,188,0.383
195.000,188,0.383
195.200,188,0.384
195.400,188,0.384
195.600,188,0.385
195.800,188,0.385
196.000,189,0.385
196.200,189,0.386
196.400,189,0.386
196.600,189,0.386
196.800,189,0.387
197.000,189,0.387
197.200,190,0.388
197.400,190,0.388
197.600,190,0.388
197.800,190,0.389
198.000,190,0.389
198.200,190,0.390
198.400,190,0.390
198.600,191,0.390
198.800,191,0.391
199.000,191,0.391
199.200,191,0.392
199.400,191,0.392
199.600,191,0.392
199.800,191,0.393
200.000,191,0.393
200.200,192,0.394
200.400,192,0.394
200.600,192,0.394
200.800,192,0.395
201.000,192,0.395
201.200,192,0.396
201.400,193,0.396
201.600,193,0.396
201.800,193,0.397
202.000,193,0.397
202.200,193,0.398
202.400,193,0.398
202.600,193,0.398
202.800,193,0.399
203.000,194,0.399
203.200,194,0.400
203.400,194,0.400
203.600,194,0.400
203.800,194,0.401
204.000,194,0.401
204.200,194,0.401
204.400,195,0.402
204.600,195,0.402
204.800,195,0.403
205.000,195,0.403
205.200,195,0.403
205.400,195,0.404
205.600,195,0.404
205.800,195,0.405
206.000,196,0.405
206.200,196,0.405
206.400,196,0.406
206.600,196,0.406
206.800,196,0.407
207.000,196,0.407
207.200,196,0.407
207.400,196,0.408
207.600,196,0.408
207.800,197,0.409
208.000,197,0.409
208.200,197,0.409
208.400,197,0.410
208.600,197,0.410
208.800,197,0.411
209.000,197,0.411
209.200,197,0.411
209.400,198,0.412
209.600,198,0.412
209.800,198,0.413
210.000,198,0.413
210.200,198,0.413
210.400,198,0.414
210.600,198,0.414
210.800,198,0.414
211.000,198,0.415
211.200,198,0.415
211.400,198,0.416
211.600,198,0.416
211.800,199,0.416
212.000,198,0.417
212.200,198,0.417
212.400,198,0.418
212.600,198,0.418
212.800,198,0.418
213.000,198,0.419
213.200,197,0.419
213.300,11,0.419


