""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","9"

"Time (s)","Load (lbf)","Crosshead (in)"
156.000,202,0.307
156.200,202,0.307
156.400,202,0.307
156.600,202,0.308
156.800,203,0.308
157.000,203,0.309
157.200,203,0.309
157.400,203,0.309
157.600,203,0.310
157.800,204,0.310
158.000,204,0.310
158.200,204,0.311
158.400,204,0.311
158.600,205,0.312
158.800,205,0.312
159.000,205,0.312
159.200,205,0.313
159.400,205,0.313
159.600,206,0.314
159.800,206,0.314
160.000,206,0.314
160.200,206,0.315
160.400,207,0.315
160.600,207,0.316
160.800,207,0.316
161.000,207,0.316
161.200,207,0.317
161.400,208,0.317
161.600,208,0.318
161.800,208,0.318
162.000,208,0.318
162.200,209,0.319
162.400,209,0.319
162.600,209,0.320
162.800,209,0.320
163.000,209,0.320
163.200,210,0.321
163.400,210,0.321
163.600,210,0.321
163.800,210,0.322
164.000,211,0.322
164.200,211,0.323
164.400,211,0.323
164.600,211,0.323
164.800,211,0.324
165.000,211,0.324
165.200,212,0.325
165.400,212,0.325
165.600,212,0.325
165.800,212,0.326
166.000,212,0.326
166.200,213,0.327
166.400,213,0.327
166.600,213,0.327
166.800,213,0.328
167.000,213,0.328
167.200,214,0.329
167.400,214,0.329
167.600,214,0.329
167.800,214,0.330
168.000,214,0.330
168.200,215,0.331
168.400,215,0.331
168.600,215,0.331
168.800,215,0.332
169.000,215,0.332
169.200,215,0.333
169.400,216,0.333
169.600,216,0.333
169.800,216,0.334
170.000,216,0.334
170.200,216,0.334
170.400,217,0.335
170.600,217,0.335
170.800,217,0.336
171.000,217,0.336
171.200,217,0.336
171.400,217,0.337
171.600,217,0.337
171.800,218,0.338
172.000,218,0.338
172.200,218,0.338
172.400,218,0.339
172.600,218,0.339
172.800,219,0.340
173.000,219,0.340
173.200,219,0.340
173.400,219,0.341
173.600,219,0.341
173.800,219,0.342
174.000,220,0.342
174.200,220,0.342
174.400,220,0.343
174.600,220,0.343
174.800,220,0.344
175.000,220,0.344
175.200,221,0.344
175.400,221,0.345
175.600,221,0.345
175.800,221,0.346
176.000,221,0.346
176.200,221,0.346
176.400,221,0.347
176.600,222,0.347
176.800,222,0.348
177.000,222,0.348
177.200,222,0.348
177.400,222,0.349
177.600,222,0.349
177.800,222,0.349
178.000,223,0.350
178.200,223,0.350
178.400,223,0.351
178.600,223,0.351
178.800,223,0.351
179.000,223,0.352
179.200,223,0.352
179.400,224,0.353
179.600,224,0.353
179.800,224,0.353
180.000,224,0.354
180.200,224,0.354
180.400,224,0.355
180.600,224,0.355
180.800,224,0.355
181.000,225,0.356
181.200,225,0.356
181.400,225,0.357
181.600,225,0.357
181.800,225,0.357
182.000,225,0.358
182.200,225,0.358
182.400,225,0.359
182.600,226,0.359
182.800,226,0.359
183.000,226,0.360
183.200,226,0.360
183.400,226,0.360
183.600,226,0.361
183.800,226,0.361
184.000,226,0.362
184.200,226,0.362
184.400,227,0.362
184.600,227,0.363
184.800,227,0.363
185.000,227,0.364
185.200,227,0.364
185.400,227,0.364
185.600,227,0.365
185.800,227,0.365
186.000,227,0.366
186.200,227,0.366
186.400,227,0.366
186.600,227,0.367
186.800,228,0.367
187.000,228,0.368
187.200,228,0.368
187.400,228,0.368
187.600,228,0.369
187.800,228,0.369
188.000,228,0.370
188.200,228,0.370
188.400,228,0.370
188.600,228,0.371
188.800,228,0.371
189.000,228,0.372
189.200,228,0.372
189.400,229,0.372
189.600,229,0.373
189.800,229,0.373
190.000,229,0.373
190.200,229,0.374
190.400,229,0.374
190.600,229,0.375
190.800,229,0.375
191.000,229,0.375
191.200,229,0.376
191.400,229,0.376
191.600,229,0.377
191.800,229,0.377
192.000,229,0.377
192.200,229,0.378
192.400,229,0.378
192.600,229,0.379
192.800,229,0.379
193.000,230,0.379
193.200,230,0.380
193.400,230,0.380
193.600,230,0.381
193.800,230,0.381
194.000,230,0.381
194.200,230,0.382
194.400,230,0.382
194.600,230,0.383
194.800,230,0.383
195.000,230,0.383
195.200,230,0.384
195.400,230,0.384
195.600,230,0.385
195.800,230,0.385
196.000,230,0.385
196.200,230,0.386
196.400,230,0.386
196.600,230,0.386
196.800,230,0.387
197.000,230,0.387
197.200,230,0.388
197.400,230,0.388
197.600,230,0.388
197.800,230,0.389
198.000,230,0.389
198.200,230,0.390
198.400,230,0.390
198.600,230,0.390
198.800,231,0.391
199.000,231,0.391
199.200,231,0.392
199.400,231,0.392
199.600,231,0.392
199.800,231,0.393
200.000,231,0.393
200.200,231,0.394
200.400,231,0.394
200.600,231,0.394
200.800,231,0.395
201.000,231,0.395
201.200,231,0.396
201.400,231,0.396
201.600,231,0.396
201.800,231,0.397
202.000,231,0.397
202.200,231,0.398
202.400,231,0.398
202.600,231,0.398
202.800,231,0.399
203.000,231,0.399
203.200,231,0.399
203.400,231,0.400
203.600,231,0.400
203.800,231,0.401
204.000,231,0.401
204.200,231,0.401
204.400,231,0.402
204.600,231,0.402
204.800,231,0.403
205.000,231,0.403
205.200,231,0.403
205.400,231,0.404
205.600,231,0.404
205.800,231,0.405
206.000,231,0.405
206.200,232,0.405
206.400,232,0.406
206.600,232,0.406
206.800,232,0.407
207.000,232,0.407
207.200,232,0.407
207.400,232,0.408
207.600,232,0.408
207.800,232,0.409
208.000,232,0.409
208.200,232,0.409
208.400,232,0.410
208.600,232,0.410
208.800,232,0.410
209.000,232,0.411
209.200,232,0.411
209.400,232,0.412
209.600,232,0.412
209.800,232,0.412
210.000,232,0.413
210.200,232,0.413
210.400,232,0.414
210.600,232,0.414
210.800,232,0.414
211.000,232,0.415
211.200,232,0.415
211.400,232,0.416
211.600,232,0.416
211.800,232,0.416
212.000,232,0.417
212.200,232,0.417
212.400,232,0.418
212.600,232,0.418
212.800,232,0.418
213.000,232,0.419
213.200,232,0.419
213.400,232,0.420
213.600,232,0.420
213.800,231,0.420
214.000,230,0.421
214.200,226,0.421
214.260,2,0.421


