""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","11"

"Time (s)","Load (lbf)","Crosshead (in)"
198.000,243,0.389
198.200,243,0.390
198.400,243,0.390
198.600,243,0.390
198.800,243,0.391
199.000,243,0.391
199.200,244,0.392
199.400,244,0.392
199.600,244,0.392
199.800,244,0.393
200.000,244,0.393
200.200,244,0.394
200.400,244,0.394
200.600,244,0.394
200.800,244,0.395
201.000,244,0.395
201.200,244,0.396
201.400,244,0.396
201.600,244,0.396
201.800,244,0.397
202.000,244,0.397
202.200,244,0.398
202.400,245,0.398
202.600,244,0.398
202.800,244,0.399
202.950,13,0.399


