""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","8"

"Time (s)","Load (lbf)","Crosshead (in)"
193.800,198,0.381
194.000,198,0.381
194.200,198,0.382
194.400,198,0.382
194.600,198,0.383
194.800,198,0.383
195.000,198,0.383
195.200,198,0.384
195.400,198,0.384
195.600,199,0.385
195.800,199,0.385
196.000,199,0.385
196.200,199,0.386
196.400,199,0.386
196.600,199,0.386
196.800,199,0.387
197.000,199,0.387
197.200,200,0.388
197.400,200,0.388
197.600,200,0.388
197.800,200,0.389
198.000,200,0.389
198.200,200,0.390
198.400,200,0.390
198.600,200,0.390
198.800,200,0.391
199.000,200,0.391
199.200,200,0.392
199.400,201,0.392
199.600,201,0.392
199.800,201,0.393
200.000,201,0.393
200.200,201,0.394
200.400,201,0.394
200.600,201,0.394
200.800,201,0.395
201.000,201,0.395
201.200,201,0.396
201.400,201,0.396
201.600,201,0.396
201.800,202,0.397
202.000,202,0.397
202.200,202,0.398
202.400,202,0.398
202.600,202,0.398
202.800,202,0.399
203.000,202,0.399
203.200,202,0.399
203.400,202,0.400
203.600,202,0.400
203.800,202,0.401
204.000,202,0.401
204.200,202,0.401
204.400,202,0.402
204.600,203,0.402
204.800,202,0.403
205.000,203,0.403
205.200,203,0.403
205.400,203,0.404
205.600,203,0.404
205.800,203,0.405
206.000,203,0.405
206.200,203,0.405
206.400,203,0.406
206.600,203,0.406
206.800,203,0.407
207.000,204,0.407
207.200,204,0.407
207.400,204,0.408
207.600,204,0.408
207.800,204,0.409
208.000,204,0.409
208.200,204,0.409
208.400,204,0.410
208.600,204,0.410
208.800,204,0.410
209.000,204,0.411
209.200,204,0.411
209.400,204,0.412
209.600,204,0.412
209.800,204,0.412
210.000,204,0.413
210.200,204,0.413
210.400,204,0.414
210.600,204,0.414
210.800,205,0.414
211.000,205,0.415
211.200,205,0.415
211.400,205,0.416
211.600,205,0.416
211.800,205,0.416
212.000,205,0.417
212.200,205,0.417
212.400,205,0.418
212.600,205,0.418
212.800,205,0.418
213.000,205,0.419
213.200,205,0.419
213.400,205,0.420
213.600,205,0.420
213.800,205,0.420
214.000,205,0.421
214.200,205,0.421
214.400,205,0.422
214.600,205,0.422
214.800,206,0.422
215.000,206,0.423
215.200,206,0.423
215.400,206,0.423
215.600,206,0.424
215.800,206,0.424
216.000,206,0.425
216.200,206,0.425
216.400,206,0.425
216.600,206,0.426
216.800,206,0.426
217.000,206,0.427
217.200,206,0.427
217.400,206,0.427
217.600,206,0.428
217.800,206,0.428
218.000,206,0.429
218.200,206,0.429
218.400,206,0.429
218.600,206,0.430
218.800,206,0.430
219.000,206,0.431
219.200,206,0.431
219.400,206,0.431
219.600,206,0.432
219.800,206,0.432
220.000,207,0.433
220.200,206,0.433
220.400,207,0.433
220.600,207,0.434
220.800,207,0.434
221.000,207,0.434
221.200,207,0.435
221.400,207,0.435
221.600,207,0.436
221.800,207,0.436
222.000,207,0.436
222.200,207,0.437
222.400,207,0.437
222.600,207,0.438
222.800,207,0.438
223.000,207,0.438
223.200,207,0.439
223.400,207,0.439
223.600,207,0.440
223.800,207,0.440
224.000,207,0.440
224.200,207,0.441
224.400,207,0.441
224.600,207,0.442
224.800,207,0.442
225.000,207,0.442
225.200,207,0.443
225.400,207,0.443
225.600,207,0.444
225.800,207,0.444
226.000,207,0.444
226.200,207,0.445
226.400,207,0.445
226.600,207,0.445
226.800,207,0.446
227.000,207,0.446
227.200,207,0.447
227.400,207,0.447
227.600,207,0.447
227.800,207,0.448
228.000,207,0.448
228.200,207,0.449
228.400,207,0.449
228.600,207,0.449
228.800,207,0.450
229.000,207,0.450
229.200,207,0.451
229.400,207,0.451
229.600,207,0.451
229.800,207,0.452
230.000,207,0.452
230.200,207,0.453
230.400,207,0.453
230.600,207,0.453
230.800,207,0.454
231.000,207,0.454
231.200,207,0.455
231.400,207,0.455
231.600,207,0.455
231.800,207,0.456
232.000,207,0.456
232.200,207,0.457
232.400,207,0.457
232.600,207,0.457
232.800,207,0.458
233.000,207,0.458
233.200,207,0.458
233.400,207,0.459
233.600,207,0.459
233.800,207,0.460
234.000,207,0.460
234.200,207,0.460
234.400,207,0.461
234.600,207,0.461
234.800,207,0.462
235.000,207,0.462
235.200,207,0.462
235.400,207,0.463
235.600,207,0.463
235.800,207,0.464
236.000,207,0.464
236.200,207,0.464
236.400,207,0.465
236.600,207,0.465
236.800,207,0.466
237.000,207,0.466
237.200,207,0.466
237.400,208,0.467
237.600,207,0.467
237.800,207,0.468
238.000,207,0.468
238.200,207,0.468
238.400,207,0.469
238.600,207,0.469
238.800,207,0.470
239.000,207,0.470
239.200,207,0.470
239.400,207,0.471
239.600,207,0.471
239.800,207,0.471
240.000,207,0.472
240.200,207,0.472
240.400,207,0.473
240.600,207,0.473
240.800,207,0.473
241.000,207,0.474
241.200,207,0.474
241.400,207,0.475
241.600,207,0.475
241.800,207,0.475
242.000,207,0.476
242.200,207,0.476
242.400,207,0.477
242.600,207,0.477
242.800,207,0.477
243.000,207,0.478
243.200,207,0.478
243.400,207,0.479
243.600,207,0.479
243.800,207,0.479
244.000,207,0.480
244.200,207,0.480
244.400,207,0.481
244.600,207,0.481
244.800,207,0.481
245.000,207,0.482
245.200,207,0.482
245.400,207,0.483
245.600,207,0.483
245.800,207,0.483
246.000,207,0.484
246.200,207,0.484
246.400,207,0.484
246.600,207,0.485
246.800,207,0.485
247.000,207,0.486
247.200,207,0.486
247.400,207,0.486
247.600,207,0.487
247.750,0,0.487


