""
"Test Method","Ankenman Simplified Tensile.msm"
"Sample I. D.","Ankenman brushes.mss"
"Specimen Number","1"

"Time (s)","Load (lbf)","Crosshead (in)"
345.000,214,0.339
345.200,214,0.339
345.400,214,0.340
345.600,214,0.340
345.800,214,0.340
346.000,214,0.340
346.200,214,0.340
346.400,214,0.341
346.600,214,0.341
346.800,215,0.341
347.000,215,0.341
347.200,215,0.341
347.400,215,0.342
347.600,215,0.342
347.800,215,0.342
348.000,215,0.342
348.200,215,0.342
348.400,215,0.342
348.600,215,0.343
348.800,215,0.343
349.000,215,0.343
349.200,215,0.343
349.400,215,0.343
349.600,215,0.344
349.800,215,0.344
350.000,215,0.344
350.200,215,0.344
350.400,215,0.344
350.600,215,0.345
350.800,215,0.345
351.000,215,0.345
351.200,215,0.345
351.400,215,0.345
351.600,215,0.346
351.800,215,0.346
352.000,215,0.346
352.200,215,0.346
352.400,215,0.346
352.600,215,0.347
352.800,215,0.347
353.000,215,0.347
353.200,216,0.347
353.400,215,0.347
353.600,216,0.348
353.800,215,0.348
354.000,216,0.348
354.200,216,0.348
354.400,216,0.348
354.600,216,0.349
354.800,216,0.349
355.000,216,0.349
355.200,216,0.349
355.400,216,0.349
355.600,216,0.350
355.800,216,0.350
356.000,216,0.350
356.200,215,0.350
356.400,216,0.350
356.600,215,0.351
356.800,215,0.351
357.000,215,0.351
357.200,215,0.351
357.400,215,0.351
357.510,8,0.351


